,smiles,time,real_reward,atom_type,buried_vol,max_spin,atom_index,ie,ea,bde
682094,CC1=C2CCCC(CO)=C2CCC1=C[O],2021-01-08 20:40:26.110840,196.7613,C,61.78935,0.22897202,2,0.98011285,-0.41674146,73.68114
682590,CC1=CCC=C(C)C(C(C)(C)C)=C1[O],2021-01-08 20:40:32.394812,195.00087,C,70.0941,0.3751452,7,0.8298041,-0.4424691,70.570114
682814,C=C1CCCC(C)=C(C(=O)O)C1=C(C)[O],2021-01-08 20:40:34.639986,198.77669,C,64.476135,0.28608617,11,1.0904075,-0.22671777,76.836586
683099,CC(=C[O])c1oc(C)c(C)c1C(C)(C)C,2021-01-08 20:40:38.715399,204.95662,C,70.017876,0.2213671,10,0.7896363,-0.2897633,72.0184
683166,CC=C(O)C(=C([O])CC)C(C)(C)C,2021-01-08 20:40:39.868962,198.90733,C,73.05152,0.4109005,4,1.0659163,-0.39539662,77.28178
683456,C=C(O)C1=C(C(C)C)CCC([O])=C1CC,2021-01-08 20:40:43.908581,199.74808,C,67.443665,0.3399295,4,1.03976,-0.3898584,74.74066
683645,C=C1C(=O)[CH]C(C)=C1C(C(=O)O)=C(C)C,2021-01-08 20:40:46.114930,188.51967,C,64.80837,0.27173367,7,1.0857935,-0.21151671,79.98358
683732,CC1=C(C(=CCN)CS)C(=O)CCC[CH]1,2021-01-08 20:40:47.124360,194.56294,C,67.0974,0.25670886,2,0.8007277,-0.406135,78.60159
684132,CCCC(C)=C1CCC([O])=C1C(C)(C)C,2021-01-08 20:40:52.894449,202.9136,C,70.98991,0.36152616,10,1.0102673,-0.3769886,73.491646
684383,CC(C)(C)C1=C([O])CCC=C1CCN,2021-01-08 20:40:56.506154,201.3086,C,73.08075,0.38004464,4,0.98142976,-0.40918598,73.49603
684455,CC1=CCCC([O])=C1C(C)(C)C,2021-01-08 20:40:57.387475,198.46704,C,70.745224,0.398404,7,0.9670936,-0.40534118,73.77409
684694,CC=C(C)C(=C([O])C(C)(C)N)C(C)(C)C,2021-01-08 20:41:00.680920,203.39862,C,76.09089,0.31802636,4,0.8919492,-0.3901068,78.28406
684939,C=CC=C(CS)C1=C(C)[CH]CCCC1=O,2021-01-08 20:41:04.073501,197.83583,C,66.501945,0.22820292,6,0.77756685,-0.38061517,78.60159
685144,CC=C(CC)C(=C(C)[O])C(C)(C)C,2021-01-08 20:41:06.261214,196.92148,C,74.428024,0.34505838,5,0.7991522,-0.46108216,77.17957
685255,C=C(O)C1=C(C(C)C)[CH]C(=O)CC1(C)C,2021-01-08 20:41:07.581841,193.87062,C,72.24081,0.33812293,3,1.046633,-0.39447498,79.40541
685393,CC=C1CCCC(=C[O])C(CC)=C1CC,2021-01-08 20:41:09.557222,200.69566,C,65.661514,0.2548233,12,0.92986286,-0.4040971,73.86003
685545,CC(C)C(C(O)=C[O])=C(C1CC1)C1CC1,2021-01-08 20:41:12.611266,183.18588,C,69.122925,0.2918376,3,0.57538927,-0.47423235,70.67967
685558,CC(C)=CC([O])=C(C(C)(C)C)C(C)(C)O,2021-01-08 20:41:12.859756,194.06288,C,77.62301,0.5168661,6,1.0184748,-0.34089908,78.72449
685609,CCC1=C(C(C)C)C(=C[O])CCCC=C1,2021-01-08 20:41:13.774166,189.4189,C,63.47484,0.26787195,2,0.7224411,-0.4828485,73.506805
685660,C=C(CCO)C(=C([O])CC)C(C)(C)C,2021-01-08 20:41:14.701533,183.89049,C,76.66036,0.52379423,5,1.12609,-0.3635563,79.866425
685805,CC1(C)CCCC(C2CC2)=C1C(O)=C[O],2021-01-08 20:41:16.839456,175.11859,C,66.15089,0.28240284,6,0.5494099,-0.46301612,68.49257
685828,CCCC(=C(C(O)=C[O])C1CC1)C1CC1,2021-01-08 20:41:17.263830,193.4408,C,64.88729,0.24100694,3,0.64563596,-0.41300455,69.43764
685913,CCC1=C(C(C)C)C=CCCCC1=C[O],2021-01-08 20:41:18.623502,193.16391,C,66.54401,0.24257123,3,0.6920496,-0.4883477,73.86003
686448,CCC1=C(CC)C(=C[O])CCCC=C1C,2021-01-08 20:41:32.763278,194.45067,C,66.49719,0.26251507,2,0.75936687,-0.4665939,73.86004
686470,CC(=O)C(=C(C)C(C)=C[O])C(C)C,2021-01-08 20:41:44.681928,201.31775,C,68.441444,0.342474,3,1.0428213,-0.23906554,72.48807
687137,CCC1=C(CC)C(=C[O])CCCC=C1O,2021-01-08 20:41:42.621456,201.47253,C,63.734367,0.24523659,2,0.95735,-0.357331,73.86004
687261,C=C(C)C(=C(C)C)C(=C(C)[O])C(C)C,2021-01-08 20:42:07.130334,188.70993,C,70.32863,0.33962646,7,0.67183053,-0.44797292,78.72312
687484,C=C(CO)C([O])=C(C(C)C)C(C)(C)C,2021-01-08 20:41:49.548345,188.45924,C,74.61933,0.49161866,6,1.158713,-0.2589426,77.60074
687594,C=C1C([O])=CC=CC(C)=C1C1CC1,2021-01-08 20:42:06.473438,189.4907,C,62.674965,0.25212377,9,0.6578039,-0.48206192,71.543106
687604,CC=CC([O])=C(C(C)(C)N)C(C)(C)CC,2021-01-08 20:42:12.829200,189.57489,C,79.835144,0.45617363,5,1.0347815,-0.43763176,79.769035
687689,CC([O])=CC=C(C(C)C)C(C)(C)C,2021-01-08 20:42:13.800309,197.67096,C,69.36509,0.31452546,5,0.89243543,-0.43903336,70.39848
687705,CCC1=C(CCO)C=CCCCC1=C[O],2021-01-08 20:41:33.439189,201.3428,C,63.502842,0.24320062,3,0.78471774,-0.36959228,73.86003
687914,C=C(N)C(=C([O])CC)C(C)(C)C,2021-01-08 20:41:57.028748,180.30157,C,70.48753,0.40846676,3,1.1999701,-0.29998663,78.60422
688589,CC=C1CCCC([O])=C1C(C)(C)C,2021-01-08 20:42:01.139803,196.437,C,71.17697,0.37235293,8,0.9941272,-0.44047514,73.09967
688626,C=C1CCC(=CCC)C(C(C)(C)C)=C1[O],2021-01-08 20:41:34.232921,202.40417,C,70.697235,0.36586124,8,1.0701613,-0.36471474,75.9781
689214,C=C(C)C([O])=C(C(C)=C(C)O)C(C)(C)C,2021-01-08 20:41:34.296139,194.70425,C,75.74353,0.39080623,5,0.6455298,-0.3638132,73.16551
689778,CC=CC([O])=C(C(C)(C)C)C(C)(C)N,2021-01-08 20:42:12.184674,194.23209,C,77.0081,0.46169883,5,1.0398899,-0.39677796,78.86682
689807,C=CC1=C(C)CCC([O])=C1C(C)(C)C,2021-01-08 20:42:15.794166,205.3303,C,71.94484,0.3322906,9,1.0465035,-0.3472714,74.08509
690159,CC1=C2C(=C(C)C(=O)[CH]1)CCCC2(C)C,2021-01-08 20:42:21.991493,200.29118,C,71.15284,0.35794324,2,1.111002,-0.16272189,75.946465
690283,COC=C(C)C([O])=C(C(C)C)C(C)(C)C,2021-01-08 20:42:24.250816,192.46281,C,74.33491,0.472777,7,0.95454323,-0.4224363,77.74497
690459,CC(C)(C)C1=C([O])CCC=C1CO,2021-01-08 20:42:26.920385,202.7421,C,71.44377,0.37151107,4,1.0845104,-0.31729648,73.49602
690617,C=C(C)C([O])=C(C(C)(C)C)C(C)(C)CN,2021-01-08 20:42:29.058323,197.63556,C,80.07943,0.39994228,5,1.1424958,-0.36248317,78.29545
691269,CCC(C)(C)C1=C([O])CCC=C1C,2021-01-08 20:42:37.549192,200.46301,C,73.16101,0.3829225,5,0.9764127,-0.4164841,73.46873
691391,CC=C1C([O])=C(CC)C(OC)=C1C(C)C,2021-01-08 20:42:38.955457,201.83946,C,64.37777,0.22034356,11,1.0975306,-0.176399,71.65244
691402,C=C1C([O])=C(CC)C(OCC)=C1C(C)C,2021-01-08 20:42:39.145545,192.00165,C,63.319572,0.23087445,11,1.1745592,-0.19453251,74.99794
691444,CC(C)(C)C1=C([O])CCC=C1CN,2021-01-08 20:42:39.608390,198.9242,C,71.615555,0.37743276,4,0.9346205,-0.4189841,73.49603
691743,CC=C1CC(C)=C(C)C(C(C)(C)C)=C1[O],2021-01-08 20:42:43.532817,192.42912,C,70.58889,0.38121623,8,0.79909754,-0.46825686,72.20222
691751,C=C1CCC(C2CC2)=C(C(C)C)C1=C[O],2021-01-08 20:42:43.748368,202.32191,C,64.62114,0.24598457,4,0.84459317,-0.34952506,75.1391
691794,C=C1C([O])=C(CC)C(OC)=C1C(C)C,2021-01-08 20:42:44.386607,191.16173,C,63.533813,0.24323109,10,1.1786317,-0.16618171,74.99794
691854,CC(C)(C)C1=C([O])CCC(O)=C1CCN,2021-01-08 20:42:45.439252,193.08842,C,72.73279,0.36753374,4,0.67355764,-0.48849836,74.09802
691898,CC1=C([O])CC(C)(C)C(C(C)(C)C)=C1O,2021-01-08 20:42:46.184668,199.06091,C,77.42621,0.4037729,8,1.1596488,-0.2914447,71.75308
692012,CC(C)(C)C1=C([O])CCC=C1CC#N,2021-01-08 20:42:47.579799,191.24608,C,71.75928,0.39145425,4,1.1854446,-0.2420169,73.49602
692091,C=C1C([O])=C(C(C)C)C(OC)=C1C(C)C,2021-01-08 20:42:48.488823,193.84683,C,63.112213,0.25590232,4,1.1437225,-0.22489943,76.418594
692254,CCCC1=C(CO)C(=C[O])CCC1(C)C,2021-01-08 20:42:50.195158,203.25069,C,70.37527,0.3424916,3,0.97196436,-0.33328626,73.86004
692304,CCC(C)(C)C1=C([O])CCC=C1O,2021-01-08 20:42:50.696301,195.67482,C,70.43354,0.358689,5,1.1470265,-0.36251673,72.13424
692351,C=C(C)C([O])=C(C(C)(C)C)C(C)(C)CO,2021-01-08 20:42:51.143404,193.8158,C,80.43482,0.41348678,5,1.1751431,-0.27067912,78.29545
692406,C=C1C([O])=C(C(C)(C)C)c2occc21,2021-01-08 20:42:51.689199,197.103,C,64.703094,0.26282355,4,1.044971,-0.030079143,76.30388
692815,CC(C)(C)C1=C([O])CCC=C1CC(N)=S,2021-01-08 20:42:56.420074,206.52429,C,74.40831,0.35768047,4,1.0595531,-0.3146226,73.49603
692946,CC=C(C)C1=C([O])CCC=C1C(C)(C)C,2021-01-08 20:42:57.759622,200.54532,C,69.65601,0.31539953,4,0.92701155,-0.38170227,77.557526
692996,C=CCC1=CCCC([O])=C1C(C)(C)C,2021-01-08 20:42:58.297465,203.14984,C,73.14025,0.39980817,9,1.0000482,-0.38194442,73.49603
693320,CC(C)C1=CCCC([O])=C1C(C)(C)C,2021-01-08 20:43:01.726733,198.3051,C,73.584915,0.3628017,9,1.00886,-0.44997075,72.96869
693381,CC1=C(CC#N)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:43:02.382383,203.58968,C,72.02599,0.3687265,6,1.0252337,-0.31677416,74.09802
694224,C=C1CC(=O)[CH]C(C2CC2)=C1C(C)C,2021-01-08 20:43:13.741014,198.32565,C,68.97067,0.37558937,10,1.0359181,-0.36632094,77.16415
694252,CC=C1CCCCC([O])=C1C(C)(C)C,2021-01-08 20:43:14.095198,194.00665,C,71.28635,0.36991212,9,0.9677974,-0.46531817,73.09967
694401,C=C(C)C1=C([O])CCC(C)=C1C(C)(C)C,2021-01-08 20:43:15.786106,199.95383,C,70.23961,0.3160064,3,0.8989647,-0.42519763,75.89098
694436,C=C1CC(=O)C(=O)C(C(C)(C)C)=C1[CH]O,2021-01-08 20:43:16.131295,201.08272,C,70.41058,0.37829876,7,0.7871295,-0.32568315,74.81331
694571,C=C(C)C1=C([O])CCC=C1C(C)(C)CC,2021-01-08 20:43:17.336954,202.56783,C,70.150475,0.35165286,3,1.0673814,-0.36466762,76.57005
694731,CC(C)C1=C(C2(O)CC2)CCCC1=C[O],2021-01-08 20:43:18.740434,196.26349,C,68.094246,0.3137887,4,0.7970395,-0.44065228,73.506805
695051,C=C(CC)C1=C([O])CCC=C1C(C)(C)C,2021-01-08 20:43:21.946406,195.67221,C,70.706024,0.3336551,4,1.0880437,-0.3575312,78.75903
695278,C=C(C)C1=C(O)CCC([O])=C1C(C)(C)C,2021-01-08 20:43:24.708959,196.48381,C,73.71748,0.34589306,10,0.7042307,-0.4735448,76.7396
695331,CC1=C(C(C)(C)C)CCCC1=C([O])NO,2021-01-08 20:43:25.214951,187.84793,C,69.341095,0.37989855,2,0.7473959,-0.40660694,60.665432
695363,CC1=C(C2CC2)C(CO)=C(C)CC([O])=C1,2021-01-08 20:43:25.671450,194.95464,C,64.98617,0.29153708,2,0.704186,-0.4342437,76.179825
695377,C=C(C)C1=C([O])CCC(O)=C1C(C)(C)C,2021-01-08 20:43:25.916764,196.67206,C,69.21977,0.30041468,3,0.7389747,-0.45358518,75.89098
695945,CC(C)(C)C1=C([O])CCCC1=CCN,2021-01-08 20:43:35.595313,196.56497,C,71.29365,0.38986883,4,1.1321955,-0.3628895,73.09967
696001,C=CC1=C(C)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:43:36.250347,205.96584,C,70.60788,0.292841,5,1.0457076,-0.34750637,74.081696
696116,CCC(C(C)=C[O])=C(C(C)=O)C(C)C,2021-01-08 20:43:37.810329,204.26254,C,70.391464,0.31923106,7,1.0848955,-0.25423205,73.98709
696251,C=CC(=C[O])C1=C(C(C)C)CCCCC1,2021-01-08 20:43:40.096914,204.49055,C,69.05914,0.29137176,6,0.8626356,-0.33553323,71.3821
696422,CCC1=C(C(C)(C)C)CC(=O)NC1=C[O],2021-01-08 20:43:42.613585,203.30449,C,70.9841,0.35359237,3,0.8986568,-0.31511888,67.473724
696651,CC(C)C1=C(C(S)=C[O])CCCCC1,2021-01-08 20:43:45.834550,201.89014,C,69.0542,0.3226044,3,0.80074143,-0.306276,74.723694
696712,CC=C(C)C1=C(C(O)=S)[CH]CCC1=O,2021-01-08 20:43:46.718482,190.0746,C,65.048874,0.25506338,4,0.96487385,-0.24169438,79.92563
696755,CCC(=S)C1=C([CH]O)C(=O)CCC1=O,2021-01-08 20:43:47.202706,199.03314,C,63.687096,0.26563925,4,1.0540918,-0.04976958,73.0966
696866,CCCC1=C(C(=O)O)C(=CS)C(=O)C[CH]1,2021-01-08 20:43:48.782052,192.94789,C,63.808968,0.27507576,4,0.96362853,-0.20868362,78.56194
697214,CC=C(C(=C[O])C(C)(C)C)C1CC1,2021-01-08 20:43:53.728831,192.79604,C,67.17524,0.3364123,3,0.9705242,-0.35910687,78.68229
697715,CC1=CCCCC([O])=C1C(C)(C)O,2021-01-08 20:44:00.316797,197.60217,C,69.5554,0.37022257,8,0.8741773,-0.41545954,75.28187
698142,CC(C)=C1CCCOC([O])=C1C(C)(C)C,2021-01-08 20:44:08.098412,191.36205,C,73.15837,0.36478034,10,0.97075397,-0.44461426,61.468933
699247,C=CCC1=C([O])CCC(C)=C1C(C)(C)C,2021-01-08 20:44:27.608214,190.03186,C,68.094604,0.31813955,3,0.8861751,-0.4967871,72.356575
699374,CC=C(C(C)=O)C1=C([CH]O)CCCC1=O,2021-01-08 20:44:29.157055,191.22266,C,66.15109,0.2696967,6,0.6303098,-0.4901403,74.081924
699384,CC(C)(C)C1=CCCC([O])=C1C(C)(C)C,2021-01-08 20:44:29.216589,195.92912,C,76.38729,0.38762033,10,1.0258439,-0.48672006,74.33715
700057,CC(=O)C(=C(C)C(C)=C([O])O)C(C)C,2021-01-08 20:44:39.787186,197.92734,C,69.01232,0.31628096,3,1.1020703,-0.28778833,62.463093
700638,CCN1CCC(=C[O])C(C(C)=O)=C1C,2021-01-08 20:44:47.933921,188.96075,C,62.19491,0.23746721,12,0.63225496,-0.48936743,76.549194
701097,C=CC1=C(C(C)C)C(C2CC2)=C([O])CC1,2021-01-08 20:44:53.995233,200.70735,C,65.51143,0.25934282,7,0.790774,-0.40047807,68.91998
701326,CC=C(S)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:44:57.466196,196.69551,C,64.42256,0.27001753,4,0.7467754,-0.33044705,74.10201
701402,C=C(C)C1=C(CC(=O)O)C(=C[O])CCC1,2021-01-08 20:44:58.836952,202.04137,C,66.37093,0.2865912,3,1.0036502,-0.29821688,73.86003
701468,CCCOC=C1C(=O)[CH]C(C)=C1C(C)C,2021-01-08 20:44:59.983625,192.92685,C,63.690536,0.26835585,11,1.0690844,-0.24752422,78.62557
701765,CC(=N)C1=C(C)CCC([O])=C1C(C)(C)C,2021-01-08 20:45:05.948342,204.83194,C,73.405464,0.3660003,10,0.95647514,-0.37353536,76.7396
701851,C=C(CS)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:45:07.505151,201.22905,C,65.78724,0.28582817,4,0.803387,-0.38582322,74.67185
701881,C=C(CC)C1=C([CH]O)CCC(=O)C1=O,2021-01-08 20:45:07.979814,197.0447,C,65.59485,0.29433307,4,0.9427885,-0.1380988,74.29764
702131,CC(=O)C1=CC[CH]C(CO)=C1C(C)=O,2021-01-08 20:45:14.880831,187.06047,C,65.251755,0.29207382,10,0.67189,-0.3785,78.39641
702251,C=C(C)C(=C)C1=C([CH]O)C(=O)CCC1=O,2021-01-08 20:45:17.336574,201.03923,C,65.79421,0.29509965,5,0.8141363,-0.35005075,73.73357
702554,C=C(O)C(=C)C1=C([CH]O)C(=O)CCC1=O,2021-01-08 20:45:22.638233,200.50098,C,65.28761,0.2957328,5,0.8570626,-0.31066468,73.73357
702570,C=C(C)C1=C2C(=O)CCCC2=C(C)[CH]1,2021-01-08 20:45:22.870601,198.47722,C,62.400597,0.22063866,4,1.1103201,-0.081076294,74.03984
702953,C=C(C)C1=C(C(=O)O)C(=C(N)[O])CCC1,2021-01-08 20:45:30.649141,197.07922,C,64.32146,0.27486792,3,1.1159892,-0.2354307,71.21089
703142,CCC=C1CC[CH]C(C(C)C)=C1C(O)=S,2021-01-08 20:45:34.786177,186.30681,C,66.34723,0.30792433,11,0.7279794,-0.4696788,78.104774
703188,C=C(O)C1=C(C)C(C2CC2)=C(C)[CH]C1=O,2021-01-08 20:45:35.752312,195.02994,C,63.321564,0.24647282,6,1.050904,-0.010061376,74.54149
703327,CC1=C(C(=C[O])C(C)(C)C)CCCC1,2021-01-08 20:45:38.183966,197.51697,C,69.28649,0.3240823,3,0.7966846,-0.403653,77.57021
703646,C=C(O)C1=C(C)C(C)=C([O])CCC1(C)C,2021-01-08 20:45:42.597425,197.81366,C,70.75949,0.37443817,3,1.1227566,-0.32024527,70.61102
703743,C=C1C(=CC)C[CH]C(C(C)C)=C1C(=O)O,2021-01-08 20:45:44.211524,192.08876,C,62.868164,0.22809012,11,0.9555724,-0.37395734,79.16664
703998,CC(C=O)=C1CCCC([CH]O)=C1C(=O)O,2021-01-08 20:45:47.539968,199.89557,C,65.018425,0.2571342,11,0.71218264,-0.40111312,73.6501
704145,CC=C1CC[CH]C(C(C)C)=C1C(O)=S,2021-01-08 20:45:49.856592,186.82794,C,66.52698,0.28840417,10,0.6565435,-0.47560188,78.104774
704368,CC1=C(C)C(C(C)(C)CN)=C([O])CC1,2021-01-08 20:45:53.595925,195.3248,C,71.35733,0.34305793,4,0.85548985,-0.46620986,73.96269
704584,C=C(CC)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:45:57.936934,195.98518,C,65.24574,0.28920487,4,0.7717043,-0.42813632,74.67185
704599,CC(=CS)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:45:58.160929,188.9232,C,64.18158,0.28344008,4,0.62986046,-0.4709667,74.95177
704773,C=C(CN)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:46:01.203599,200.73845,C,65.16037,0.28843832,4,0.7759532,-0.37393585,74.67185
705048,CCC1(C2=C(CO)C(=C[O])CCC2)CC1,2021-01-08 20:46:06.159181,204.28311,C,69.155594,0.29744977,3,0.82516587,-0.33630446,73.86004
705561,CCC1=C(CC)N(C(C)=O)CCC1=C[O],2021-01-08 20:46:14.448506,196.5991,C,69.00165,0.3323949,3,0.73508483,-0.43730614,73.86003
705631,CCC1=C(C(=O)O)C(=C[O])CCCN1C,2021-01-08 20:46:15.337113,191.2085,C,64.70778,0.22783855,2,0.6203313,-0.40579218,76.5492
705762,CCC1=C(C)C(C(C)C)=C([S])CC1,2021-01-08 20:46:16.868936,200.26651,C,67.42029,0.2647426,5,1.1108803,-0.30504334,76.92405
705818,CCC1=C(C(C)C)C=C([O])CC(C)=C1C,2021-01-08 20:46:17.685140,201.22675,C,66.47208,0.25743186,2,0.87538296,-0.40548825,75.72665
705828,C=C(CO)C1=C([CH]O)C(=O)CCCC1=O,2021-01-08 20:46:17.771727,200.32106,C,65.195694,0.29749253,4,0.81993634,-0.33769423,74.67185
705830,CCC1=CC=CC(=C[O])C(C)=C1C(C)=O,2021-01-08 20:46:17.796001,203.92468,C,65.36769,0.18621466,11,0.7543087,-0.4032345,70.81581
705846,COCCC(C(=C[O])C(C)(C)O)=C(C)C,2021-01-08 20:46:18.160514,201.60326,C,70.6202,0.36221793,5,0.92099875,-0.2375514,76.90828
705893,CCC1=C(CN)N(C(C)=O)CCC1=C[O],2021-01-08 20:46:18.814000,192.28111,C,68.42168,0.3371692,3,0.685866,-0.46996626,73.86003
706117,CC(=CC(O)O)C(=C(C)[O])C(C)(C)C,2021-01-08 20:46:21.800443,201.8959,C,71.84334,0.29791424,6,1.0202574,-0.34885448,78.013794
706324,NCC1=C(C(=CCO)CO)C(=O)CC[CH]1,2021-01-08 20:46:24.740748,194.71689,C,67.90121,0.26711822,3,0.86531794,-0.3541146,79.287575
706421,CC([O])=C(S)C1=C(C(C)C)CCCCC1,2021-01-08 20:46:25.922078,187.10495,C,70.02113,0.33197352,6,0.7391109,-0.4592186,78.84985
706603,CC(C)(O)C1=C([CH]O)CCCC(=O)C1=O,2021-01-08 20:46:28.244652,200.74442,C,68.591125,0.3312089,4,0.7623867,-0.3422748,73.86224
706638,C=C(C(O)=S)C1=C([CH]O)CCCC1=O,2021-01-08 20:46:28.783591,200.34445,C,64.92096,0.22973555,5,0.736814,-0.35101518,73.83475
706980,CC(C)(C)C1=C([CH]O)CCCC(=O)C1=O,2021-01-08 20:46:33.797579,198.3818,C,71.277306,0.33476642,4,0.70541596,-0.4408004,74.86612
706996,C=C(C)C1=C(C)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:46:34.147735,202.40947,C,70.82488,0.36419296,6,1.0363387,-0.38525382,74.081696
707196,CC=C1C(=O)CCCC([CH]O)=C1C(=O)S,2021-01-08 20:46:37.861046,193.9141,C,64.312485,0.2854063,11,0.73267484,-0.32679638,74.28614
707515,CC=C(CO)C1=C([CH]O)C(=O)CCC1=O,2021-01-08 20:46:42.882694,195.9462,C,66.435555,0.26538646,5,0.6682749,-0.45072025,74.493286
707827,C=C1CCCC(C(C)C)=C(CC)C1=C[O],2021-01-08 20:46:47.153534,201.57869,C,67.246574,0.3133578,5,0.8590026,-0.37758014,74.76218
708056,C=C(O)C1=C(C)CCC([O])=C1C(C)(C)C,2021-01-08 20:46:49.998822,201.65633,C,73.249405,0.36547503,10,1.111761,-0.30017373,76.7396
708070,CC=CC1=C(C)CCC([O])=C1C(C)(C)C,2021-01-08 20:46:50.077981,200.48813,C,71.63265,0.34113652,10,0.8956529,-0.42148516,74.08509
708375,CC(=O)C(=C(C)C)C(=C(C)[O])C(C)(C)O,2021-01-08 20:46:54.576978,197.31728,C,73.19587,0.37677488,7,0.99212444,-0.18066506,78.54396
708524,C=C(O)C(=C)C1=C([CH]OC)CCCC1=O,2021-01-08 20:46:56.445820,178.36719,C,65.02816,0.29969385,5,0.58266246,-0.44038838,77.17058
708616,CC1=C(CO)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:46:57.380216,203.83293,C,71.96002,0.3625418,5,0.9675399,-0.32875317,74.09802
708676,C=C(C)C=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 20:46:58.123071,194.47989,C,71.12322,0.33382592,6,0.8268172,-0.42906952,78.013794
708685,C=CC1=C(CO)C(C(C)C)=C([O])CC1,2021-01-08 20:46:58.250029,192.79683,C,65.83027,0.30437917,6,1.1562685,-0.24851424,73.892975
708704,CC(C)=C(CCO)C(=C(C)[O])C(C)(C)O,2021-01-08 20:46:58.381227,208.72882,C,76.401924,0.3151898,7,0.83101857,-0.30741337,77.17696
708890,CCC1=C(CN)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:00.407937,198.11694,C,73.16091,0.33734995,6,0.8342871,-0.45964703,74.09802
709195,CC1=C(C(=O)O)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:03.425993,190.34308,C,72.08959,0.38910902,6,1.1954975,-0.21375825,76.73959
709421,C=CC1=C(C2CC2)CCC([O])=C1C(C)C,2021-01-08 20:47:06.878712,200.24127,C,66.55497,0.3012013,11,0.86508936,-0.39503384,74.07621
709662,CC(C)(C)C1=C(C(O)O)CCCC1=C[O],2021-01-08 20:47:10.605860,196.11787,C,67.19954,0.33485237,5,1.0256004,-0.42383114,73.95497
709684,CC=CC1=C(C)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:10.843723,205.52286,C,70.564285,0.30082864,6,0.9764249,-0.3482041,74.081696
709699,CC1=C(C)C(C(C)(C)O)=C([O])CC1,2021-01-08 20:47:10.970938,201.69586,C,69.267586,0.3514346,4,0.85069937,-0.3448678,75.37891
709729,CCC(C)=C1C(=O)[CH]C(CC)=C1C1CC1,2021-01-08 20:47:11.347454,189.8637,C,64.60203,0.26737127,11,0.71693647,-0.41939038,78.6684
709739,CC1=C(CO)C(C(C)(C)O)=C([O])CC1,2021-01-08 20:47:11.446791,202.9493,C,70.09813,0.34297666,5,1.0106817,-0.19868799,75.51778
709831,O=C1CCCC([CH]O)=C1C(=CCO)CO,2021-01-08 20:47:12.689250,180.30672,C,66.85585,0.28571662,8,0.5711046,-0.49356344,75.10427
709844,CC=C(CO)C1=C(C)[CH]CCC1=O,2021-01-08 20:47:12.824015,189.72069,C,65.974075,0.2713428,5,0.73154354,-0.39544675,79.70357
709978,CC(C)=C(CO)C1=C(C)[CH]CC(=O)C1=O,2021-01-08 20:47:14.355716,193.11697,C,67.48477,0.26872194,6,0.9827628,-0.10103827,78.64277
710051,CC1=C(C)C(C(C)(C)C(N)=O)=C([O])CC1,2021-01-08 20:47:15.483417,205.30646,C,72.70688,0.34800842,4,0.9268246,-0.37751052,75.66125
710172,CC1=C(C(=N)O)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:16.859555,195.61491,C,72.28219,0.36705658,6,1.1583824,-0.29348406,76.73959
710181,C=C(O)C1=C(C(C)=O)C(=C(C)C)CC[CH]1,2021-01-08 20:47:16.964826,181.56053,C,68.39186,0.3419231,4,0.58290255,-0.49394435,74.90322
710232,CC1=C(C=O)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:17.623453,190.20201,C,70.820984,0.3828747,5,1.1904355,-0.17224132,74.08509
710239,CC1=C(C)C(C(C)(C)CO)=C([O])CC1,2021-01-08 20:47:17.718117,204.98584,C,71.6033,0.33234918,4,0.89833915,-0.37174872,73.96269
710265,CC=C(CC)C1=C([S])CCCCC1,2021-01-08 20:47:18.130080,194.49467,C,66.45576,0.2946337,5,1.0806195,-0.3527331,78.594505
710427,CC1=C(C)C(C(C)(C)C#N)=C([O])CC1,2021-01-08 20:47:20.693993,202.01012,C,70.3571,0.36693963,4,1.0405799,-0.25831833,75.107605
710459,C=C(N)C1=C(C)CCC([O])=C1C(C)(C)C,2021-01-08 20:47:21.128555,203.73181,C,73.91997,0.36901087,10,0.96684897,-0.39699835,76.7396
710476,C=C(C1=C([CH]O)C(=O)CCC1=O)N(C)C,2021-01-08 20:47:21.296894,194.57083,C,65.162506,0.2904829,2,0.76340204,-0.43996358,73.973206
710516,CC1=C(C)C(C(C)(C)C)=C([O])C(=S)C1,2021-01-08 20:47:21.675104,200.32776,C,70.469734,0.32978794,4,1.117424,-0.16391177,76.27212
710550,CC1=C(C(N)=O)C(C(C)(C)C)=C([O])CC1,2021-01-08 20:47:22.098138,203.98984,C,72.38214,0.3623766,6,1.0671352,-0.24231936,76.73959
