id,action_node_id,comp_type
icsd_065155,_1_1_2_5|orthorhombic|icsd_065155,_1_1_2_5
icsd_075081,_1_1_2_5|orthorhombic|icsd_075081,_1_1_2_5
icsd_169082,_1_1_2_5|orthorhombic|icsd_169082,_1_1_2_5
icsd_033805,_1_1_2_5|hexagonal|icsd_033805,_1_1_2_5
icsd_051314,_1_1_2_5|monoclinic|icsd_051314,_1_1_2_5
icsd_425179,_1_1_2_5|orthorhombic|icsd_425179,_1_1_2_5
icsd_043729,_1_1_2_5|orthorhombic|icsd_043729,_1_1_2_5
icsd_171434,_1_1_2_5|tetragonal|icsd_171434,_1_1_2_5
icsd_047178,_1_1_2_5|tetragonal|icsd_047178,_1_1_2_5
icsd_069314,_1_1_2_5|orthorhombic|icsd_069314,_1_1_2_5
icsd_201603,_1_1_2_5|monoclinic|icsd_201603,_1_1_2_5
icsd_072301,_1_1_2_5|tetragonal|icsd_072301,_1_1_2_5
icsd_089641,_1_1_2_5|orthorhombic|icsd_089641,_1_1_2_5
icsd_409522,_1_1_2_5|monoclinic|icsd_409522,_1_1_2_5
icsd_162109,_1_1_2_5|triclinic|icsd_162109,_1_1_2_5
icsd_059359,_1_1_2_5|tetragonal|icsd_059359,_1_1_2_5
icsd_098476,_1_1_2_5|orthorhombic|icsd_098476,_1_1_2_5
icsd_086427,_1_1_2_5|orthorhombic|icsd_086427,_1_1_2_5
icsd_089685,_1_1_2_5|orthorhombic|icsd_089685,_1_1_2_5
icsd_059680,_1_1_2_5|orthorhombic|icsd_059680,_1_1_2_5
icsd_290265,_1_1_2_5|orthorhombic|icsd_290265,_1_1_2_5
icsd_086840,_1_1_2_5|tetragonal|icsd_086840,_1_1_2_5
icsd_040828,_1_1_2_5|orthorhombic|icsd_040828,_1_1_2_5
icsd_071344,_1_1_2_5|monoclinic|icsd_071344,_1_1_2_5
icsd_262122,_1_1_2_5|orthorhombic|icsd_262122,_1_1_2_5
icsd_096362,_1_1_2_5|orthorhombic|icsd_096362,_1_1_2_5
icsd_164175,_1_1_2_5|orthorhombic|icsd_164175,_1_1_2_5
icsd_247220,_1_1_2_5|orthorhombic|icsd_247220,_1_1_2_5
icsd_162828,_1_1_2_5|monoclinic|icsd_162828,_1_1_2_5
icsd_020129,_1_1_2_5|tetragonal|icsd_020129,_1_1_2_5
icsd_088605,_1_1_2_5|orthorhombic|icsd_088605,_1_1_2_5
icsd_082153,_1_1_2_5|orthorhombic|icsd_082153,_1_1_2_5
icsd_067273,_1_1_2_5|monoclinic|icsd_067273,_1_1_2_5
icsd_051602,_1_1_2_5|tetragonal|icsd_051602,_1_1_2_5
icsd_380305,_1_1_2_5|hexagonal|icsd_380305,_1_1_2_5
icsd_425158,_1_1_2_5|orthorhombic|icsd_425158,_1_1_2_5
icsd_049656,_1_1_2_5|orthorhombic|icsd_049656,_1_1_2_5
icsd_001533,_1_1_2_5|tetragonal|icsd_001533,_1_1_2_5
icsd_095267,_1_1_2_5|tetragonal|icsd_095267,_1_1_2_5
icsd_281204,_1_1_2_5|orthorhombic|icsd_281204,_1_1_2_5
icsd_158889,_1_1_2_5|tetragonal|icsd_158889,_1_1_2_5
icsd_093710,_1_1_2_5|tetragonal|icsd_093710,_1_1_2_5
icsd_084360,_1_1_2_5|monoclinic|icsd_084360,_1_1_2_5
icsd_425160,_1_1_2_5|orthorhombic|icsd_425160,_1_1_2_5
icsd_413754,_1_1_2_5|triclinic|icsd_413754,_1_1_2_5
icsd_060108,_1_1_2_5|orthorhombic|icsd_060108,_1_1_2_5
icsd_171432,_1_1_2_5|tetragonal|icsd_171432,_1_1_2_5
icsd_262882,_1_1_2_5|triclinic|icsd_262882,_1_1_2_5
icsd_191121,_1_1_2_5|monoclinic|icsd_191121,_1_1_2_5
icsd_066583,_1_1_2_5|tetragonal|icsd_066583,_1_1_2_5
icsd_425156,_1_1_2_5|orthorhombic|icsd_425156,_1_1_2_5
icsd_262888,_1_1_2_5|orthorhombic|icsd_262888,_1_1_2_5
icsd_068184,_1_1_2_5|triclinic|icsd_068184,_1_1_2_5
icsd_411087,_1_1_2_5|tetragonal|icsd_411087,_1_1_2_5
icsd_098707,_1_1_2_5|monoclinic|icsd_098707,_1_1_2_5
icsd_081313,_1_1_2_5|orthorhombic|icsd_081313,_1_1_2_5
icsd_039887,_1_1_2_5|triclinic|icsd_039887,_1_1_2_5
icsd_077140,_1_1_2_5|tetragonal|icsd_077140,_1_1_2_5
icsd_068794,_1_1_2_5|tetragonal|icsd_068794,_1_1_2_5
icsd_184757,_1_1_2_5|tetragonal|icsd_184757,_1_1_2_5
icsd_412972,_1_1_2_5|tetragonal|icsd_412972,_1_1_2_5
icsd_088949,_1_1_2_5|tetragonal|icsd_088949,_1_1_2_5
icsd_281203,_1_1_2_5|orthorhombic|icsd_281203,_1_1_2_5
icsd_086837,_1_1_2_5|tetragonal|icsd_086837,_1_1_2_5
icsd_401469,_1_1_2_5|monoclinic|icsd_401469,_1_1_2_5
icsd_072520,_1_1_2_5|monoclinic|icsd_072520,_1_1_2_5
icsd_088673,_1_1_2_5|tetragonal|icsd_088673,_1_1_2_5
icsd_069722,_1_1_2_5|tetragonal|icsd_069722,_1_1_2_5
icsd_237060,_1_1_2_5|monoclinic|icsd_237060,_1_1_2_5
icsd_247115,_1_1_7|monoclinic|icsd_247115,_1_1_7
icsd_039527,_1_1_7|monoclinic|icsd_039527,_1_1_7
icsd_078899,_1_1_7|monoclinic|icsd_078899,_1_1_7
icsd_039776,_1_1_7|monoclinic|icsd_039776,_1_1_7
icsd_078896,_1_1_7|monoclinic|icsd_078896,_1_1_7
icsd_413972,_1_1_7|orthorhombic|icsd_413972,_1_1_7
icsd_009064,_1_1_7|triclinic|icsd_009064,_1_1_7
icsd_404986,_1_1_7|cubic|icsd_404986,_1_1_7
icsd_039529,_1_1_7|triclinic|icsd_039529,_1_1_7
icsd_200374,_1_1_7|monoclinic|icsd_200374,_1_1_7
icsd_072776,_1_1_7|orthorhombic|icsd_072776,_1_1_7
icsd_063112,_1_1_7|monoclinic|icsd_063112,_1_1_7
icsd_035685,_1_1_7|monoclinic|icsd_035685,_1_1_7
icsd_417253,_1_1_7|monoclinic|icsd_417253,_1_1_7
icsd_010337,_1_1_7|orthorhombic|icsd_010337,_1_1_7
icsd_401396,_1_1_7|monoclinic|icsd_401396,_1_1_7
icsd_074963,_1_1_7|monoclinic|icsd_074963,_1_1_7
icsd_078913,_1_1_7|monoclinic|icsd_078913,_1_1_7
icsd_407982,_1_1_7|monoclinic|icsd_407982,_1_1_7
icsd_401395,_1_1_7|monoclinic|icsd_401395,_1_1_7
icsd_071586,_1_1_7|monoclinic|icsd_071586,_1_1_7
icsd_039530,_1_1_7|triclinic|icsd_039530,_1_1_7
icsd_061350,_1_1_7|triclinic|icsd_061350,_1_1_7
icsd_039531,_1_1_7|triclinic|icsd_039531,_1_1_7
icsd_059133,_1_1_7|triclinic|icsd_059133,_1_1_7
icsd_411788,_1_1_7|triclinic|icsd_411788,_1_1_7
icsd_401706,_1_1_7|monoclinic|icsd_401706,_1_1_7
icsd_000816,_1_1_7|trigonal|icsd_000816,_1_1_7
icsd_026059,_1_1_7|tetragonal|icsd_026059,_1_1_7
icsd_026043,_1_1_7|monoclinic|icsd_026043,_1_1_7
icsd_039528,_1_1_7|monoclinic|icsd_039528,_1_1_7
icsd_062511,_1_1_7|monoclinic|icsd_062511,_1_1_7
icsd_429283,_1_1_7|monoclinic|icsd_429283,_1_1_7
icsd_429016,_1_1_7|triclinic|icsd_429016,_1_1_7
icsd_402309,_1_3_3_4|hexagonal|icsd_402309,_1_3_3_4
icsd_039811,_1_3_3_4|orthorhombic|icsd_039811,_1_3_3_4
icsd_165187,_1_3_3_4|orthorhombic|icsd_165187,_1_3_3_4
icsd_001350,_1_3_3_4|monoclinic|icsd_001350,_1_3_3_4
icsd_165186,_1_3_3_4|monoclinic|icsd_165186,_1_3_3_4
icsd_037133,_1_3_3_4|trigonal|icsd_037133,_1_3_3_4
icsd_174065,_1_3_3_4|orthorhombic|icsd_174065,_1_3_3_4
icsd_402285,_1_3_3_4|hexagonal|icsd_402285,_1_3_3_4
icsd_424288,_1_3_3_4|orthorhombic|icsd_424288,_1_3_3_4
icsd_402286,_1_3_3_4|hexagonal|icsd_402286,_1_3_3_4
icsd_291242,_1_3_3_4|hexagonal|icsd_291242,_1_3_3_4
icsd_164135,_1_3_3_4|tetragonal|icsd_164135,_1_3_3_4
icsd_074902,_1_3_3_4|hexagonal|icsd_074902,_1_3_3_4
icsd_009313,_1_3_3_4|trigonal|icsd_009313,_1_3_3_4
icsd_602328,_1_5_8|monoclinic|icsd_602328,_1_5_8
icsd_650040,_1_5_8|monoclinic|icsd_650040,_1_5_8
icsd_152384,_1_5_8|trigonal|icsd_152384,_1_5_8
icsd_067743,_1_5_8|orthorhombic|icsd_067743,_1_5_8
icsd_602314,_1_5_8|monoclinic|icsd_602314,_1_5_8
icsd_657512,_1_5_8|monoclinic|icsd_657512,_1_5_8
icsd_602318,_1_5_8|monoclinic|icsd_602318,_1_5_8
icsd_602325,_1_5_8|monoclinic|icsd_602325,_1_5_8
icsd_151871,_1_5_8|tetragonal|icsd_151871,_1_5_8
icsd_060855,_1_5_8|monoclinic|icsd_060855,_1_5_8
icsd_602369,_1_5_8|monoclinic|icsd_602369,_1_5_8
icsd_602368,_1_5_8|monoclinic|icsd_602368,_1_5_8
icsd_602321,_1_5_8|monoclinic|icsd_602321,_1_5_8
icsd_657513,_1_5_8|monoclinic|icsd_657513,_1_5_8
icsd_002568,_1_5_8|monoclinic|icsd_002568,_1_5_8
icsd_262807,_1_5_8|triclinic|icsd_262807,_1_5_8
icsd_040877,_1_5_8|monoclinic|icsd_040877,_1_5_8
icsd_602313,_1_5_8|monoclinic|icsd_602313,_1_5_8
icsd_262806,_1_5_8|monoclinic|icsd_262806,_1_5_8
icsd_601719,_1_5_8|monoclinic|icsd_601719,_1_5_8
icsd_073145,_1_5_8|monoclinic|icsd_073145,_1_5_8
icsd_002567,_1_5_8|monoclinic|icsd_002567,_1_5_8
icsd_602326,_1_5_8|monoclinic|icsd_602326,_1_5_8
icsd_657511,_1_5_8|monoclinic|icsd_657511,_1_5_8
icsd_028494,_1_5_8|triclinic|icsd_028494,_1_5_8
icsd_040875,_1_5_8|monoclinic|icsd_040875,_1_5_8
icsd_602350,_1_5_8|monoclinic|icsd_602350,_1_5_8
icsd_602319,_1_5_8|monoclinic|icsd_602319,_1_5_8
icsd_035597,_1_5_8|tetragonal|icsd_035597,_1_5_8
icsd_060856,_1_5_8|monoclinic|icsd_060856,_1_5_8
icsd_030701,_1_5_8|orthorhombic|icsd_030701,_1_5_8
icsd_602323,_1_5_8|monoclinic|icsd_602323,_1_5_8
icsd_245998,_1_5_8|monoclinic|icsd_245998,_1_5_8
icsd_416573,_2_2_7|monoclinic|icsd_416573,_2_2_7
icsd_033701,_2_2_7|orthorhombic|icsd_033701,_2_2_7
icsd_002517,_2_2_7|orthorhombic|icsd_002517,_2_2_7
icsd_020295,_2_2_7|monoclinic|icsd_020295,_2_2_7
icsd_169000,_2_2_7|orthorhombic|icsd_169000,_2_2_7
icsd_161100,_2_2_7|cubic|icsd_161100,_2_2_7
icsd_086773,_2_2_7|cubic|icsd_086773,_2_2_7
icsd_059280,_2_2_7|triclinic|icsd_059280,_2_2_7
icsd_079733,_2_2_7|cubic|icsd_079733,_2_2_7
icsd_002321,_2_2_7|triclinic|icsd_002321,_2_2_7
icsd_009714,_2_2_7|cubic|icsd_009714,_2_2_7
icsd_160088,_2_2_7|cubic|icsd_160088,_2_2_7
icsd_164189,_2_2_7|monoclinic|icsd_164189,_2_2_7
icsd_031027,_2_2_7|triclinic|icsd_031027,_2_2_7
icsd_024245,_2_2_7|cubic|icsd_024245,_2_2_7
icsd_240989,_2_2_7|tetragonal|icsd_240989,_2_2_7
icsd_034467,_2_2_7|orthorhombic|icsd_034467,_2_2_7
icsd_428746,_2_2_7|orthorhombic|icsd_428746,_2_2_7
icsd_413057,_2_2_7|triclinic|icsd_413057,_2_2_7
icsd_083374,_2_2_7|triclinic|icsd_083374,_2_2_7
icsd_027120,_2_2_7|cubic|icsd_027120,_2_2_7
icsd_416281,_2_2_7|orthorhombic|icsd_416281,_2_2_7
icsd_201748,_2_2_7|triclinic|icsd_201748,_2_2_7
icsd_428747,_2_2_7|triclinic|icsd_428747,_2_2_7
icsd_016214,_2_2_7|monoclinic|icsd_016214,_2_2_7
icsd_163817,_2_2_7|cubic|icsd_163817,_2_2_7
icsd_250002,_2_2_7|monoclinic|icsd_250002,_2_2_7
icsd_409548,_2_2_7|monoclinic|icsd_409548,_2_2_7
icsd_023548,_2_2_7|monoclinic|icsd_023548,_2_2_7
icsd_249126,_2_2_7|orthorhombic|icsd_249126,_2_2_7
icsd_170847,_2_2_7|monoclinic|icsd_170847,_2_2_7
icsd_391382,_2_2_7|orthorhombic|icsd_391382,_2_2_7
icsd_032602,_2_2_7|monoclinic|icsd_032602,_2_2_7
icsd_050311,_2_2_7|cubic|icsd_050311,_2_2_7
icsd_238545,_2_2_7|cubic|icsd_238545,_2_2_7
icsd_074778,_2_2_7|orthorhombic|icsd_074778,_2_2_7
icsd_153818,_2_2_7|cubic|icsd_153818,_2_2_7
icsd_051512,_2_2_7|monoclinic|icsd_051512,_2_2_7
icsd_002357,_2_2_7|monoclinic|icsd_002357,_2_2_7
icsd_411468,_2_2_7|monoclinic|icsd_411468,_2_2_7
icsd_030434,_2_2_7|monoclinic|icsd_030434,_2_2_7
icsd_160600,_2_2_7|cubic|icsd_160600,_2_2_7
icsd_071807,_2_2_7|monoclinic|icsd_071807,_2_2_7
icsd_423166,_2_2_7|triclinic|icsd_423166,_2_2_7
icsd_260978,_2_2_7|orthorhombic|icsd_260978,_2_2_7
icsd_077064,_2_2_7|orthorhombic|icsd_077064,_2_2_7
icsd_000187,_2_2_7|orthorhombic|icsd_000187,_2_2_7
icsd_023546,_2_2_7|triclinic|icsd_023546,_2_2_7
icsd_059914,_2_2_7|monoclinic|icsd_059914,_2_2_7
icsd_170845,_2_2_7|triclinic|icsd_170845,_2_2_7
icsd_023542,_2_2_7|triclinic|icsd_023542,_2_2_7
icsd_093603,_2_2_7|monoclinic|icsd_093603,_2_2_7
icsd_031028,_2_2_7|triclinic|icsd_031028,_2_2_7
icsd_202189,_2_2_7|orthorhombic|icsd_202189,_2_2_7
icsd_062960,_2_2_7|orthorhombic|icsd_062960,_2_2_7
icsd_153820,_2_2_7|cubic|icsd_153820,_2_2_7
icsd_022226,_2_2_7|cubic|icsd_022226,_2_2_7
icsd_428749,_2_2_7|monoclinic|icsd_428749,_2_2_7
icsd_409452,_2_2_7|monoclinic|icsd_409452,_2_2_7
icsd_401098,_2_2_7|monoclinic|icsd_401098,_2_2_7
icsd_411469,_2_2_7|monoclinic|icsd_411469,_2_2_7
icsd_410910,_2_2_7|tetragonal|icsd_410910,_2_2_7
icsd_001950,_2_2_7|monoclinic|icsd_001950,_2_2_7
icsd_153815,_2_2_7|cubic|icsd_153815,_2_2_7
icsd_084793,_2_2_7|cubic|icsd_084793,_2_2_7
icsd_413049,_2_2_7|triclinic|icsd_413049,_2_2_7
icsd_401099,_2_2_7|monoclinic|icsd_401099,_2_2_7
icsd_034756,_2_2_7|orthorhombic|icsd_034756,_2_2_7
icsd_280579,_2_2_7|monoclinic|icsd_280579,_2_2_7
icsd_173383,_2_2_7|triclinic|icsd_173383,_2_2_7
icsd_010323,_2_2_7|monoclinic|icsd_010323,_2_2_7
icsd_002771,_2_2_7|triclinic|icsd_002771,_2_2_7
icsd_188009,_2_2_7|orthorhombic|icsd_188009,_2_2_7
icsd_415090,_2_2_7|monoclinic|icsd_415090,_2_2_7
icsd_202606,_2_2_7|triclinic|icsd_202606,_2_2_7
icsd_020609,_2_2_7|triclinic|icsd_020609,_2_2_7
icsd_401097,_2_2_7|monoclinic|icsd_401097,_2_2_7
icsd_015033,_2_2_7|monoclinic|icsd_015033,_2_2_7
icsd_280204,_2_2_7|monoclinic|icsd_280204,_2_2_7
icsd_092498,_2_2_7|triclinic|icsd_092498,_2_2_7
icsd_002433,_2_2_7|triclinic|icsd_002433,_2_2_7
icsd_020401,_2_2_7|triclinic|icsd_020401,_2_2_7
icsd_056516,_2_2_7|cubic|icsd_056516,_2_2_7
icsd_024246,_2_2_7|cubic|icsd_024246,_2_2_7
icsd_165168,_2_2_7|cubic|icsd_165168,_2_2_7
icsd_161923,_2_2_7|orthorhombic|icsd_161923,_2_2_7
icsd_160865,_2_2_7|cubic|icsd_160865,_2_2_7
icsd_051511,_2_2_7|monoclinic|icsd_051511,_2_2_7
icsd_163818,_2_2_7|cubic|icsd_163818,_2_2_7
icsd_039274,_2_2_7|orthorhombic|icsd_039274,_2_2_7
icsd_022225,_2_2_7|monoclinic|icsd_022225,_2_2_7
icsd_420818,_2_2_7|cubic|icsd_420818,_2_2_7
icsd_412855,_2_2_7|monoclinic|icsd_412855,_2_2_7
icsd_024153,_2_2_7|monoclinic|icsd_024153,_2_2_7
icsd_067284,_2_2_7|monoclinic|icsd_067284,_2_2_7
icsd_073799,_2_2_7|cubic|icsd_073799,_2_2_7
icsd_202516,_2_2_7|cubic|icsd_202516,_2_2_7
icsd_081993,_2_2_7|triclinic|icsd_081993,_2_2_7
icsd_020623,_2_2_7|triclinic|icsd_020623,_2_2_7
icsd_300230,_2_2_7|monoclinic|icsd_300230,_2_2_7
icsd_164147,_2_2_7|monoclinic|icsd_164147,_2_2_7
icsd_428748,_2_2_7|monoclinic|icsd_428748,_2_2_7
icsd_153819,_2_2_7|cubic|icsd_153819,_2_2_7
icsd_002886,_2_2_7|monoclinic|icsd_002886,_2_2_7
icsd_172383,_2_2_7|orthorhombic|icsd_172383,_2_2_7
icsd_161104,_2_2_7|cubic|icsd_161104,_2_2_7
icsd_020133,_2_2_7|triclinic|icsd_020133,_2_2_7
icsd_002358,_2_2_7|monoclinic|icsd_002358,_2_2_7
icsd_281312,_2_2_7|monoclinic|icsd_281312,_2_2_7
icsd_167144,_2_2_7|cubic|icsd_167144,_2_2_7
icsd_037009,_2_2_7|orthorhombic|icsd_037009,_2_2_7
icsd_024321,_2_2_7|monoclinic|icsd_024321,_2_2_7
icsd_249741,_2_2_7|monoclinic|icsd_249741,_2_2_7
icsd_164027,_2_2_7|cubic|icsd_164027,_2_2_7
icsd_083277,_2_2_7|cubic|icsd_083277,_2_2_7
icsd_032537,_2_2_7|orthorhombic|icsd_032537,_2_2_7
icsd_030706,_2_2_7|monoclinic|icsd_030706,_2_2_7
icsd_084805,_2_2_7|cubic|icsd_084805,_2_2_7
icsd_010371,_2_2_7|triclinic|icsd_010371,_2_2_7
icsd_002490,_2_2_7|monoclinic|icsd_002490,_2_2_7
icsd_015034,_2_2_7|monoclinic|icsd_015034,_2_2_7
icsd_153814,_2_2_7|cubic|icsd_153814,_2_2_7
icsd_409745,_2_2_7|triclinic|icsd_409745,_2_2_7
icsd_156409,_2_2_7|cubic|icsd_156409,_2_2_7
icsd_154826,_2_2_7|monoclinic|icsd_154826,_2_2_7
icsd_001457,_2_2_7|cubic|icsd_001457,_2_2_7
icsd_062081,_2_2_7|monoclinic|icsd_062081,_2_2_7
icsd_016947,_2_2_7|orthorhombic|icsd_016947,_2_2_7
icsd_023479,_2_2_7|monoclinic|icsd_023479,_2_2_7
icsd_195291,_2_2_7|monoclinic|icsd_195291,_2_2_7
icsd_202522,_2_2_7|cubic|icsd_202522,_2_2_7
icsd_108965,_2_2_7|cubic|icsd_108965,_2_2_7
icsd_180395,_2_2_7|orthorhombic|icsd_180395,_2_2_7
icsd_001458,_2_2_7|cubic|icsd_001458,_2_2_7
icsd_412800,_2_2_7|monoclinic|icsd_412800,_2_2_7
icsd_201750,_2_2_7|monoclinic|icsd_201750,_2_2_7
icsd_261535,_2_2_7|orthorhombic|icsd_261535,_2_2_7
icsd_079406,_1_2_5|orthorhombic|icsd_079406,_1_2_5
icsd_067285,_1_2_5|orthorhombic|icsd_067285,_1_2_5
icsd_094334,_1_2_5|orthorhombic|icsd_094334,_1_2_5
icsd_651414,_1_2_5|orthorhombic|icsd_651414,_1_2_5
icsd_614772,_1_2_5|tetragonal|icsd_614772,_1_2_5
icsd_069035,_1_2_5|tetragonal|icsd_069035,_1_2_5
icsd_082425,_1_2_5|monoclinic|icsd_082425,_1_2_5
icsd_614401,_1_2_5|tetragonal|icsd_614401,_1_2_5
icsd_100314,_1_2_5|monoclinic|icsd_100314,_1_2_5
icsd_085746,_1_2_5|orthorhombic|icsd_085746,_1_2_5
icsd_030680,_1_2_5|orthorhombic|icsd_030680,_1_2_5
icsd_096143,_1_2_5|tetragonal|icsd_096143,_1_2_5
icsd_020692,_1_2_5|orthorhombic|icsd_020692,_1_2_5
icsd_261925,_1_2_5|tetragonal|icsd_261925,_1_2_5
icsd_250756,_1_2_5|orthorhombic|icsd_250756,_1_2_5
icsd_097007,_1_2_5|orthorhombic|icsd_097007,_1_2_5
icsd_151983,_1_2_5|tetragonal|icsd_151983,_1_2_5
icsd_061206,_1_2_5|monoclinic|icsd_061206,_1_2_5
icsd_157775,_1_2_5|monoclinic|icsd_157775,_1_2_5
icsd_419646,_1_2_5|monoclinic|icsd_419646,_1_2_5
icsd_014164,_1_2_5|tetragonal|icsd_014164,_1_2_5
icsd_092313,_1_2_5|tetragonal|icsd_092313,_1_2_5
icsd_103842,_1_2_5|tetragonal|icsd_103842,_1_2_5
icsd_044490,_1_2_5|tetragonal|icsd_044490,_1_2_5
icsd_004318,_1_2_5|orthorhombic|icsd_004318,_1_2_5
icsd_027003,_1_2_5|monoclinic|icsd_027003,_1_2_5
icsd_151993,_1_2_5|tetragonal|icsd_151993,_1_2_5
icsd_061147,_1_2_5|orthorhombic|icsd_061147,_1_2_5
icsd_108812,_1_2_5|tetragonal|icsd_108812,_1_2_5
icsd_078777,_1_2_5|orthorhombic|icsd_078777,_1_2_5
icsd_037231,_1_2_5|orthorhombic|icsd_037231,_1_2_5
icsd_002801,_1_2_5|cubic|icsd_002801,_1_2_5
icsd_152022,_1_2_5|tetragonal|icsd_152022,_1_2_5
icsd_159271,_1_2_5|orthorhombic|icsd_159271,_1_2_5
icsd_060933,_1_2_5|triclinic|icsd_060933,_1_2_5
icsd_250266,_1_2_5|monoclinic|icsd_250266,_1_2_5
icsd_028541,_1_2_5|triclinic|icsd_028541,_1_2_5
icsd_169736,_1_2_5|orthorhombic|icsd_169736,_1_2_5
icsd_030995,_1_2_5|orthorhombic|icsd_030995,_1_2_5
icsd_000185,_1_2_5|orthorhombic|icsd_000185,_1_2_5
icsd_641949,_1_2_5|orthorhombic|icsd_641949,_1_2_5
icsd_635448,_1_2_5|tetragonal|icsd_635448,_1_2_5
icsd_280627,_1_2_5|orthorhombic|icsd_280627,_1_2_5
icsd_074316,_1_2_5|orthorhombic|icsd_074316,_1_2_5
icsd_087498,_1_2_5|triclinic|icsd_087498,_1_2_5
icsd_006059,_1_2_5|monoclinic|icsd_006059,_1_2_5
icsd_418931,_1_2_5|monoclinic|icsd_418931,_1_2_5
icsd_065219,_1_2_5|monoclinic|icsd_065219,_1_2_5
icsd_262124,_1_2_5|orthorhombic|icsd_262124,_1_2_5
icsd_169702,_1_2_5|monoclinic|icsd_169702,_1_2_5
icsd_152028,_1_2_5|tetragonal|icsd_152028,_1_2_5
icsd_092316,_1_2_5|monoclinic|icsd_092316,_1_2_5
icsd_109365,_1_2_5|orthorhombic|icsd_109365,_1_2_5
icsd_181528,_1_2_5|orthorhombic|icsd_181528,_1_2_5
icsd_261119,_1_2_5|orthorhombic|icsd_261119,_1_2_5
icsd_151988,_1_2_5|tetragonal|icsd_151988,_1_2_5
icsd_074886,_1_2_5|triclinic|icsd_074886,_1_2_5
icsd_061200,_1_2_5|tetragonal|icsd_061200,_1_2_5
icsd_152004,_1_2_5|tetragonal|icsd_152004,_1_2_5
icsd_040699,_1_2_5|hexagonal|icsd_040699,_1_2_5
icsd_002355,_1_2_5|orthorhombic|icsd_002355,_1_2_5
icsd_075959,_1_2_5|tetragonal|icsd_075959,_1_2_5
icsd_095842,_1_2_5|tetragonal|icsd_095842,_1_2_5
icsd_075960,_1_2_5|tetragonal|icsd_075960,_1_2_5
icsd_085745,_1_2_5|monoclinic|icsd_085745,_1_2_5
icsd_092314,_1_2_5|monoclinic|icsd_092314,_1_2_5
icsd_024416,_1_2_5|monoclinic|icsd_024416,_1_2_5
icsd_090388,_1_2_5|tetragonal|icsd_090388,_1_2_5
icsd_151990,_1_2_5|tetragonal|icsd_151990,_1_2_5
icsd_167564,_1_2_5|orthorhombic|icsd_167564,_1_2_5
icsd_151582,_1_2_5|monoclinic|icsd_151582,_1_2_5
icsd_245059,_1_2_5|monoclinic|icsd_245059,_1_2_5
icsd_062339,_1_2_5|tetragonal|icsd_062339,_1_2_5
icsd_109414,_1_2_5|monoclinic|icsd_109414,_1_2_5
icsd_418777,_1_2_5|orthorhombic|icsd_418777,_1_2_5
icsd_152000,_1_2_5|tetragonal|icsd_152000,_1_2_5
icsd_409393,_1_2_5|monoclinic|icsd_409393,_1_2_5
icsd_002312,_1_2_5|orthorhombic|icsd_002312,_1_2_5
icsd_000081,_1_2_5|tetragonal|icsd_000081,_1_2_5
icsd_638589,_1_2_5|orthorhombic|icsd_638589,_1_2_5
icsd_300100,_1_2_5|monoclinic|icsd_300100,_1_2_5
icsd_002763,_1_2_5|monoclinic|icsd_002763,_1_2_5
icsd_088642,_1_2_5|orthorhombic|icsd_088642,_1_2_5
icsd_152009,_1_2_5|tetragonal|icsd_152009,_1_2_5
icsd_202394,_1_2_5|monoclinic|icsd_202394,_1_2_5
icsd_040556,_1_2_5|tetragonal|icsd_040556,_1_2_5
icsd_638566,_1_2_5|orthorhombic|icsd_638566,_1_2_5
icsd_065953,_1_2_5|monoclinic|icsd_065953,_1_2_5
icsd_184282,_1_2_5|monoclinic|icsd_184282,_1_2_5
icsd_250324,_1_2_5|orthorhombic|icsd_250324,_1_2_5
icsd_075230,_1_2_5|monoclinic|icsd_075230,_1_2_5
icsd_029270,_1_2_5|monoclinic|icsd_029270,_1_2_5
icsd_614840,_1_2_5|tetragonal|icsd_614840,_1_2_5
icsd_084763,_1_2_5|trigonal|icsd_084763,_1_2_5
icsd_170766,_1_2_5|triclinic|icsd_170766,_1_2_5
icsd_151985,_1_2_5|tetragonal|icsd_151985,_1_2_5
icsd_402917,_1_2_5|orthorhombic|icsd_402917,_1_2_5
icsd_016499,_1_2_5|tetragonal|icsd_016499,_1_2_5
icsd_391273,_1_2_5|hexagonal|icsd_391273,_1_2_5
icsd_165869,_1_2_5|orthorhombic|icsd_165869,_1_2_5
icsd_092633,_1_2_5|orthorhombic|icsd_092633,_1_2_5
icsd_014246,_1_2_5|monoclinic|icsd_014246,_1_2_5
icsd_078836,_1_2_5|orthorhombic|icsd_078836,_1_2_5
icsd_032032,_1_2_5|trigonal|icsd_032032,_1_2_5
icsd_079688,_1_2_5|monoclinic|icsd_079688,_1_2_5
icsd_084350,_1_2_5|orthorhombic|icsd_084350,_1_2_5
icsd_050981,_1_2_5|orthorhombic|icsd_050981,_1_2_5
icsd_002528,_1_2_5|monoclinic|icsd_002528,_1_2_5
icsd_153286,_1_2_5|monoclinic|icsd_153286,_1_2_5
icsd_092315,_1_2_5|monoclinic|icsd_092315,_1_2_5
icsd_424620,_1_2_5|orthorhombic|icsd_424620,_1_2_5
icsd_089412,_1_2_5|orthorhombic|icsd_089412,_1_2_5
icsd_028424,_1_2_5|orthorhombic|icsd_028424,_1_2_5
icsd_240952,_1_2_5|monoclinic|icsd_240952,_1_2_5
icsd_153076,_1_2_5|monoclinic|icsd_153076,_1_2_5
